ax,ay,az,gx,gy,gz,dt
0.1422,-0.7216,0.6636,48.9939,24.4436,-6.8826,0.012000
0.1511,-0.7177,0.6666,48.6966,25.2134,-6.1433,0.012000
0.1642,-0.7183,0.6765,48.6738,24.3979,-5.8765,0.012000
0.1699,-0.7141,0.6873,48.1021,23.1326,-5.9832,0.012000
0.1726,-0.7073,0.6862,47.2561,21.2576,-6.5549,0.012000
0.1467,-0.6987,0.6987,45.9527,18.7043,-6.3034,0.012000
0.1363,-0.6866,0.7236,45.4802,19.7104,-5.7317,0.012000
0.1509,-0.6794,0.7501,45.8079,21.1357,-5.5030,0.012000
0.1714,-0.6810,0.7635,46.6540,20.9527,-6.5854,0.012000
0.1587,-0.6711,0.7587,47.9421,20.0000,-8.1402,0.012000
0.1404,-0.6683,0.7645,50.6555,19.3521,-10.0000,0.012000
0.1304,-0.6646,0.7479,51.5701,20.0915,-9.5884,0.012000
0.1287,-0.6489,0.7593,51.1433,18.5442,-7.8277,0.012000
0.1351,-0.6506,0.7772,49.9466,18.1250,-7.1646,0.012000
0.1466,-0.6288,0.7859,49.4893,17.5229,-6.4939,0.012000
0.1502,-0.6227,0.7886,49.9695,14.3293,-6.4253,0.012000
0.1469,-0.6147,0.7775,50.0076,12.4009,-6.6463,0.012000
0.1380,-0.6033,0.7772,49.8323,11.5473,-7.0579,0.012000
0.1273,-0.5971,0.7814,49.1616,11.9284,-7.6601,0.012000
0.1251,-0.5872,0.8105,48.2393,10.5716,-6.5473,0.012000
0.1207,-0.5903,0.8105,48.8110,10.2591,-6.1280,0.012000
0.1105,-0.5788,0.8191,49.4741,9.9695,-5.5869,0.012000
0.1071,-0.5711,0.8212,50.1524,9.5046,-5.0762,0.012000
0.1141,-0.5634,0.8279,50.7317,10.2820,-4.6799,0.012000
0.1230,-0.5568,0.8187,51.4482,10.7698,-4.1845,0.012000
0.1325,-0.5480,0.8119,51.5015,9.6265,-4.3521,0.012000
0.1263,-0.5388,0.8103,50.2134,5.5564,-4.5351,0.012000
0.1176,-0.5354,0.8334,48.5671,1.2576,-4.7942,0.012000
0.1169,-0.5283,0.8485,47.8277,-0.2591,-5.4116,0.012000
0.1214,-0.5135,0.8873,49.5198,3.4451,-7.6677,0.012000
0.1055,-0.5053,0.8902,52.1189,8.2698,-8.6280,0.012000
0.0992,-0.4974,0.9003,53.1860,11.7835,-8.4070,0.012000
0.1149,-0.4926,0.8997,53.8948,14.2226,-7.2866,0.012000
0.1339,-0.4787,0.8991,54.2912,15.8232,-6.4177,0.012000
0.1503,-0.4716,0.8995,52.9421,12.9497,-7.3552,0.012000
0.1453,-0.4670,0.9000,53.4756,9.0854,-9.0396,0.012000
0.1292,-0.4564,0.8952,52.0274,4.8933,-10.4192,0.012000
0.1094,-0.4501,0.8985,50.8079,1.7607,-11.0366,0.012000
0.0780,-0.4256,0.9431,46.1052,6.8750,-9.0930,0.012000
0.0884,-0.4175,0.9529,45.0838,12.3552,-7.3018,0.012000
0.1095,-0.4050,0.9675,46.4405,15.1220,-6.1509,0.012000
0.1313,-0.3946,0.9703,49.5046,16.4710,-7.0122,0.012000
0.1362,-0.3895,0.9512,53.7729,16.1204,-9.3750,0.012000
0.1198,-0.3807,0.8901,55.9680,9.7409,-12.9040,0.012000
0.1051,-0.3820,0.8615,53.6357,7.4162,-13.2546,0.012000
0.0949,-0.3659,0.8481,48.8948,6.0213,-12.2332,0.012000
0.1016,-0.3632,0.8484,41.5473,4.3750,-10.8308,0.012000
0.1157,-0.3450,0.8711,34.7256,0.6326,-9.5732,0.012000
0.1153,-0.3305,0.9300,31.4101,-7.5076,-12.2409,0.012000
0.0992,-0.3154,0.9478,32.0655,-6.8979,-13.4909,0.012000
0.0898,-0.3150,0.9341,32.1037,-5.1753,-13.4832,0.012000
0.0897,-0.3120,0.9317,31.8750,-2.8354,-12.3933,0.012000
0.1017,-0.3061,0.9550,31.2043,1.4634,-11.3491,0.012000
0.1461,-0.2963,0.9733,32.5762,5.2973,-11.6311,0.012000
0.1514,-0.2925,0.9718,34.6646,3.4223,-14.4588,0.012000
0.1287,-0.2838,0.9722,36.4863,1.1509,-17.3704,0.012000
0.1019,-0.2843,0.9902,37.4924,0.8994,-19.3064,0.012000
0.0876,-0.2770,0.9996,37.3095,4.5503,-16.0290,0.012000
0.0919,-0.2578,0.9590,39.5503,11.1585,-10.7012,0.012000
0.1168,-0.2568,0.9384,39.2607,9.8476,-10.1448,0.012000
0.1274,-0.2519,0.9442,37.2561,7.1037,-10.3811,0.012000
0.1212,-0.2438,0.9540,34.2226,4.7332,-10.8308,0.012000
0.1121,-0.2239,0.9968,32.3323,3.0716,-11.0213,0.012000
0.1033,-0.2155,1.0010,33.4680,5.7088,-10.8841,0.012000
0.1048,-0.2125,0.9967,35.4268,8.1174,-10.5183,0.012000
0.1134,-0.2128,0.9841,36.6006,9.6951,-9.6875,0.012000
0.1169,-0.2103,0.9645,36.0213,9.7713,-9.2988,0.012000
0.1241,-0.1986,0.9551,31.1357,6.9970,-8.9101,0.012000
0.1314,-0.1940,0.9496,28.3689,8.4223,-9.4665,0.012000
0.1203,-0.1825,0.9523,25.5564,10.3430,-10.3354,0.012000
0.1063,-0.1797,0.9866,23.9253,13.8948,-10.5412,0.012000
0.0939,-0.1764,1.0073,24.0701,21.7073,-10.3963,0.012000
0.0908,-0.1694,1.0397,27.1418,39.0625,-8.8338,0.012000
0.0938,-0.1672,1.0544,29.6037,49.0320,-8.2927,0.012000
0.1030,-0.1627,1.0160,33.0107,61.9741,-8.9482,0.012000
0.0977,-0.1544,0.9856,34.9543,72.0656,-10.1905,0.012000
0.0986,-0.1531,0.9717,35.8232,77.6296,-11.2500,0.012000
0.0808,-0.1434,0.8970,32.8811,84.8781,-14.6341,0.012000
0.0605,-0.1392,0.8818,30.1448,82.3323,-15.6936,0.012000
-0.0108,-0.1252,0.9230,25.4421,77.7668,-15.1448,0.012000
-0.0724,-0.1304,0.9689,20.5640,78.2469,-13.3460,0.012000
-0.0812,-0.1217,1.0181,18.2546,83.5061,-9.3674,0.012000
-0.0134,-0.1356,1.0659,21.2576,108.6281,-9.4284,0.012000
-0.0318,-0.1042,1.0304,23.9482,116.9436,-13.0945,0.012000
-0.0503,-0.1123,0.9879,27.9878,114.4131,-15.0457,0.012000
-0.0966,-0.1317,0.9421,29.2073,108.7729,-16.4253,0.012000
-0.1922,-0.1139,0.9580,20.3963,94.0625,-13.7805,0.012000
-0.2256,-0.1016,1.0209,16.0747,93.1402,-11.4710,0.012000
-0.2249,-0.0886,1.0992,16.7835,101.0594,-8.0945,0.012000
-0.1971,-0.0771,1.0582,23.4527,111.9512,-6.3186,0.012000
-0.1467,-0.0787,1.0272,27.7058,116.1662,-7.6601,0.012000
-0.2029,-0.1190,0.9298,44.1921,113.2317,-19.6951,0.012000
-0.2756,-0.0362,0.9261,37.4771,99.2073,-19.5884,0.012000
-0.3327,-0.0677,0.9308,30.2973,79.8247,-15.4421,0.012000
-0.3600,-0.0658,0.9561,29.4970,72.6601,-10.6860,0.012000
-0.3463,-0.0556,0.9460,26.2805,75.8308,-7.6982,0.012000
-0.3016,-0.0418,0.8812,20.7698,78.8567,-6.5015,0.012000
-0.2899,-0.0397,0.8754,14.2835,75.0762,-8.9101,0.012000
-0.3038,-0.0352,0.8995,9.4055,69.2378,-12.7515,0.012000
-0.3370,-0.0508,0.9266,10.0229,63.5061,-15.9756,0.012000
-0.3773,-0.0356,0.9065,17.8277,60.9146,-17.1723,0.012000
-0.4141,-0.0482,0.8503,13.3689,47.7439,-11.4405,0.012000
-0.4337,-0.0536,0.8583,11.4710,47.2713,-9.6799,0.012000
-0.4342,-0.0240,0.9087,4.4588,54.1845,-8.5823,0.012000
-0.4299,-0.0449,0.8852,-0.0534,65.9832,-8.1250,0.012000
-0.4286,-0.0433,0.8661,-0.2363,75.9070,-7.8963,0.012000
-0.3701,-0.0176,0.8295,1.2271,78.2241,-11.2195,0.012000
-0.3548,-0.0365,0.8066,-1.3034,67.9268,-15.6174,0.012000
-0.4157,-0.0555,0.7742,-3.4451,57.4466,-21.0823,0.012000
-0.5212,-0.0634,0.8008,-8.0945,51.1509,-23.4223,0.012000
-0.6091,-0.0471,0.8245,-9.7256,54.0396,-20.3887,0.012000
-0.5848,-0.0536,0.8014,-8.6509,68.2774,-8.9329,0.012000
-0.5516,-0.0456,0.8166,-10.5183,77.8735,-7.9040,0.012000
-0.5555,-0.0488,0.8220,-16.3262,90.1982,-9.6037,0.012000
-0.5699,-0.0356,0.8422,-17.9421,94.1235,-10.1905,0.012000
-0.5089,-0.0364,0.8351,-9.9619,66.8521,-8.6662,0.012000
-0.5320,-0.0564,0.8380,-6.1128,52.7515,-10.4192,0.012000
-0.5887,-0.0551,0.8190,-2.7363,46.3262,-12.3018,0.012000
-0.6472,-0.0620,0.8095,-0.4802,43.8948,-12.3171,0.012000
-0.6766,-0.0578,0.8185,1.1890,43.3079,-9.0015,0.012000
-0.6575,-0.0654,0.8043,0.8079,53.9253,-2.6524,0.012000
-0.6341,-0.0623,0.8036,0.2058,59.3979,-1.3796,0.012000
-0.6220,-0.0605,0.7889,1.5320,62.0046,-2.5991,0.012000
-0.6143,-0.0550,0.7802,3.2165,57.6220,-3.0335,0.012000
-0.6231,-0.0583,0.7896,5.6326,49.4970,-3.4832,0.012000
-0.6813,-0.0607,0.7651,10.7393,37.2866,-2.7134,0.012000
-0.6880,-0.0560,0.7617,11.4101,35.4878,-0.9223,0.012000
-0.6884,-0.0689,0.7419,10.9909,38.5061,-0.0686,0.012000
-0.6934,-0.0719,0.7081,9.8399,41.7378,0.8537,0.012000
-0.6916,-0.0613,0.6976,7.7134,42.0274,1.8293,0.012000
-0.6833,-0.0540,0.6938,3.1631,36.9893,2.6982,0.012000
-0.6847,-0.0521,0.6884,1.6616,33.4832,3.1631,0.012000
-0.6924,-0.0602,0.6753,1.3338,31.4634,3.2774,0.012000
-0.7156,-0.0613,0.6975,0.2439,31.6463,2.9497,0.012000
-0.7309,-0.0509,0.7174,-0.0229,36.1433,2.9497,0.012000
-0.7124,-0.0464,0.6814,5.0686,44.9085,3.2317,0.012000
-0.6906,-0.0524,0.6480,7.2561,40.3506,3.2165,0.012000
-0.6933,-0.0553,0.6213,6.8064,34.0777,1.9512,0.012000
-0.7097,-0.0528,0.6118,3.4909,27.7134,1.1966,0.012000
-0.7220,-0.0575,0.6288,-4.1311,18.5290,0.6860,0.012000
-0.7277,-0.0494,0.6354,-6.1357,16.3643,0.1753,0.012000
-0.7227,-0.0515,0.6470,-6.5930,14.1845,-0.7546,0.012000
-0.7227,-0.0497,0.6642,-5.3582,12.5305,-1.8140,0.012000
-0.7302,-0.0540,0.6657,-3.1707,11.5091,-2.8125,0.012000
-0.7719,-0.0516,0.6599,0.1296,12.4238,-2.2409,0.012000
-0.7734,-0.0580,0.6599,0.8079,14.8857,-0.1372,0.012000
-0.7740,-0.0620,0.6442,1.3262,19.0473,1.3110,0.012000
-0.7535,-0.0569,0.6472,0.6555,21.9284,2.4162,0.012000
-0.7320,-0.0605,0.6335,0.3430,24.9238,1.6845,0.012000
-0.7386,-0.0616,0.6177,-0.0915,22.0122,-0.1677,0.012000
-0.7324,-0.0614,0.6161,-0.2134,18.3155,-1.4863,0.012000
-0.7407,-0.0611,0.6098,-0.9223,13.6509,-2.5000,0.012000
-0.7658,-0.0601,0.6205,-1.5777,8.3689,-2.1723,0.012000
-0.7808,-0.0604,0.6393,-0.9223,6.3720,-1.0518,0.012000
-0.7843,-0.0570,0.6390,1.8216,11.7226,1.6159,0.012000
-0.7629,-0.0541,0.6245,2.9954,13.4375,2.3704,0.012000
-0.7556,-0.0527,0.6010,3.7576,12.4162,2.3399,0.012000
-0.7482,-0.0522,0.5982,4.1235,9.2073,1.9741,0.012000
-0.7622,-0.0413,0.6017,3.7119,6.1128,1.0595,0.012000
-0.7535,-0.0425,0.6100,1.8293,-3.1250,0.1143,0.012000
-0.7630,-0.0520,0.6183,0.9680,-5.4421,-1.3110,0.012000
-0.7873,-0.0412,0.6332,0.0457,-4.9543,-1.8369,0.012000
-0.7926,-0.0415,0.6411,0.4878,-3.2088,0.4421,0.012000
-0.7710,-0.0403,0.6266,3.7576,4.1006,3.4375,0.012000
-0.7603,-0.0457,0.6005,4.1235,6.9588,3.0793,0.012000
-0.7650,-0.0485,0.5854,4.1311,7.0351,2.1341,0.012000
-0.7643,-0.0451,0.5878,2.7210,4.6875,1.7454,0.012000
-0.7626,-0.0444,0.5967,0.2287,1.2957,1.7835,0.012000
-0.7703,-0.0463,0.6017,-3.6357,-5.1372,1.5701,0.012000
-0.7687,-0.0469,0.6058,-4.4436,-7.3628,1.0899,0.012000
-0.7662,-0.0477,0.6139,-5.1982,-9.7485,0.3735,0.012000
-0.7788,-0.0483,0.6347,-6.2805,-11.4253,0.1220,0.012000
-0.7862,-0.0509,0.6544,-6.4482,-11.1966,0.4040,0.012000
-0.7783,-0.0530,0.6529,-3.7500,-8.5366,1.5015,0.012000
-0.7698,-0.0562,0.6397,-2.0960,-8.1174,1.9436,0.012000
-0.7620,-0.0598,0.6312,-1.7912,-8.5442,1.8064,0.012000
-0.7618,-0.0557,0.6425,-2.8506,-10.5183,2.0808,0.012000
-0.7579,-0.0544,0.6565,-3.4451,-12.3704,2.0274,0.012000
-0.7607,-0.0605,0.6534,-2.2180,-16.1433,1.5168,0.012000
-0.7630,-0.0638,0.6709,-1.1509,-16.8598,1.1814,0.012000
-0.7650,-0.0598,0.6865,0.3125,-14.4436,0.9527,0.012000
-0.7614,-0.0599,0.6823,2.6372,-10.2744,0.5945,0.012000
-0.7548,-0.0594,0.6659,4.5960,-7.0655,0.2668,0.012000
-0.7217,-0.0577,0.6375,5.9832,-9.5122,-0.1372,0.012000
-0.7170,-0.0587,0.6401,4.5655,-11.7912,-1.2348,0.012000
-0.7067,-0.0599,0.6235,2.4924,-14.2302,-3.2622,0.012000
-0.7112,-0.0615,0.6284,-0.2591,-18.7424,-4.8628,0.012000
-0.7335,-0.0579,0.6414,-3.3308,-27.8125,-6.2729,0.012000
-0.7409,-0.0537,0.6651,-4.1387,-31.3186,-5.9451,0.012000
-0.7479,-0.0536,0.6797,-3.8491,-32.5838,-5.1753,0.012000
-0.7478,-0.0518,0.6976,-2.8201,-30.7088,-3.6052,0.012000
-0.7393,-0.0573,0.6942,-1.2195,-25.8232,-2.9116,0.012000
-0.6874,-0.0505,0.6774,0.1982,-23.6357,-3.2088,0.012000
-0.6773,-0.0589,0.6637,0.4040,-26.9207,-4.2607,0.012000
-0.6876,-0.0556,0.6640,-0.7088,-32.2104,-5.2134,0.012000
-0.6968,-0.0539,0.6755,-1.7607,-36.6921,-5.8537,0.012000
-0.7123,-0.0533,0.6984,-2.8049,-39.0015,-5.0076,0.012000
-0.6816,-0.0463,0.7319,-1.8064,-36.2043,-3.3003,0.012000
-0.6583,-0.0503,0.7184,0.0762,-35.1524,-3.8415,0.012000
-0.6437,-0.0571,0.6956,1.6768,-36.5168,-5.0381,0.012000
-0.6289,-0.0560,0.6768,1.6540,-40.1220,-6.5930,0.012000
-0.6433,-0.0601,0.6706,-1.1128,-45.9146,-7.3476,0.012000
-0.7089,-0.0503,0.7667,-7.9878,-52.5610,-3.3003,0.012000
-0.7001,-0.0464,0.8149,-6.6845,-45.2896,0.4192,0.012000
-0.6716,-0.0526,0.8134,-1.7912,-33.1402,2.4543,0.012000
-0.6353,-0.0508,0.7882,3.6204,-23.2622,2.6601,0.012000
-0.6001,-0.0499,0.7510,6.9665,-21.2424,2.1341,0.012000
-0.5666,-0.0647,0.6904,6.5320,-36.0290,-1.5777,0.012000
-0.5782,-0.0600,0.6941,2.1189,-46.6692,-3.3613,0.012000
-0.5842,-0.0553,0.7092,-3.0564,-55.3506,-5.0686,0.012000
-0.6090,-0.0551,0.7342,-7.4543,-61.3186,-5.5793,0.012000
-0.6000,-0.0562,0.7954,-10.6555,-62.9192,-3.3994,0.012000
-0.5844,-0.0592,0.8033,-9.7485,-60.9451,-2.5229,0.012000
-0.5762,-0.0670,0.7964,-8.8872,-60.0991,-1.9131,0.012000
-0.5781,-0.0704,0.8135,-8.1936,-60.0000,-1.3186,0.012000
-0.5627,-0.0720,0.8407,-7.1799,-56.8064,-2.0046,0.012000
-0.5358,-0.0619,0.8580,-4.7180,-51.0366,-3.6280,0.012000
-0.5150,-0.0761,0.8395,-1.3720,-50.7546,-4.1387,0.012000
-0.5057,-0.0811,0.8221,0.0457,-52.9573,-4.8095,0.012000
-0.5041,-0.0793,0.8172,-0.5793,-56.5701,-5.1829,0.012000
-0.4963,-0.0811,0.8146,-3.4223,-60.8765,-5.3049,0.012000
-0.5043,-0.0795,0.8799,-7.6372,-69.8094,-3.8872,0.012000
-0.5003,-0.0734,0.9333,-6.5396,-68.3384,-2.8354,0.012000
-0.4744,-0.0726,0.9468,-2.4924,-60.8079,-2.3399,0.012000
-0.4573,-0.0840,0.9178,1.8979,-51.6159,-2.3780,0.012000
-0.4405,-0.0904,0.8813,5.7546,-46.4710,-3.0716,0.012000
-0.3917,-0.0937,0.8846,5.2515,-50.7241,-4.4817,0.012000
-0.3851,-0.0958,0.8676,3.2622,-55.4802,-6.2652,0.012000
-0.3755,-0.0897,0.8618,1.0137,-62.0503,-7.6524,0.012000
-0.3647,-0.0963,0.8625,-1.1738,-67.6753,-9.2759,0.012000
-0.3694,-0.0981,0.8676,-3.7119,-71.8064,-10.5335,0.012000
-0.3929,-0.0823,0.9455,-7.6677,-74.5274,-9.4588,0.012000
-0.3724,-0.0835,0.9865,-6.3491,-70.4268,-7.7515,0.012000
-0.3512,-0.0896,0.9756,-2.8735,-64.1006,-6.8902,0.012000
-0.3217,-0.0915,0.9457,1.0290,-59.0168,-7.5838,0.012000
-0.2827,-0.0996,0.8721,3.2393,-57.4009,-9.2683,0.012000
-0.2844,-0.1048,0.8822,-0.2591,-67.2790,-11.6845,0.012000
-0.2839,-0.0945,0.9115,-3.7195,-74.7409,-11.9512,0.012000
-0.2982,-0.1021,0.9460,-6.3186,-82.0351,-10.7088,0.012000
-0.2913,-0.0972,0.9919,-5.7012,-85.9146,-7.8125,0.012000
-0.2498,-0.0971,0.9678,-0.4954,-79.9162,-4.5960,0.012000
-0.2228,-0.0981,0.9420,0.0991,-76.9817,-4.7637,0.012000
-0.1887,-0.0997,0.9383,-1.4863,-76.6311,-5.7774,0.012000
-0.1614,-0.0991,0.9393,-3.6585,-79.7180,-7.8049,0.012000
-0.1378,-0.1006,0.9382,-5.3887,-86.4787,-10.4802,0.012000
-0.1305,-0.1141,0.9481,-4.8171,-105.2591,-13.9634,0.012000
-0.1190,-0.1030,0.9388,-6.8216,-113.0716,-14.4055,0.012000
-0.1051,-0.1091,0.9312,-11.0366,-120.0610,-14.1463,0.012000
-0.0920,-0.1204,0.9240,-16.2729,-125.7546,-13.0412,0.012000
-0.0804,-0.1259,0.9598,-20.3887,-130.2896,-10.6784,0.012000
-0.0138,-0.1241,1.0524,-22.4162,-124.4360,-5.9604,0.012000
-0.0024,-0.1243,1.0697,-21.0213,-119.4360,-4.9771,0.012000
0.0115,-0.1328,1.0706,-18.0259,-114.5656,-3.7652,0.012000
0.0303,-0.1378,1.0448,-14.4665,-109.0701,-3.0107,0.012000
0.0602,-0.1481,1.0043,-11.7607,-105.0686,-2.8430,0.012000
0.1172,-0.1512,0.9689,-10.6326,-105.1296,-2.6601,0.012000
0.1373,-0.1605,0.9594,-11.0366,-105.8003,-4.1159,0.012000
0.1422,-0.1573,0.9554,-11.6921,-106.9817,-4.9009,0.012000
0.1433,-0.1567,0.9402,-11.5168,-108.1707,-4.6723,0.012000
0.1722,-0.1467,0.9464,-10.8918,-109.6646,-3.2165,0.012000
0.2023,-0.1428,0.9449,-12.1113,-107.8659,-0.5335,0.012000
0.2424,-0.1472,0.9345,-12.2942,-104.8399,-0.4954,0.012000
0.2704,-0.1488,0.9380,-11.5473,-102.1341,-1.4101,0.012000
0.2816,-0.1478,0.9424,-10.6174,-99.4360,-2.5229,0.012000
0.2966,-0.1567,0.9322,-9.7790,-95.6631,-3.0030,0.012000
0.3010,-0.1570,0.9344,-8.4604,-93.5594,-2.5381,0.012000
0.3179,-0.1558,0.9382,-8.1021,-91.1433,-2.1037,0.012000
0.3397,-0.1555,0.9301,-8.6662,-89.3216,-1.3338,0.012000
0.3570,-0.1544,0.9125,-8.6509,-89.1006,-0.6402,0.012000
0.3808,-0.1676,0.8906,-8.2927,-89.4969,0.2210,0.012000
0.4017,-0.1660,0.8844,-10.3201,-89.3902,0.7165,0.012000
0.4227,-0.1619,0.8874,-12.3399,-90.0762,0.7774,0.012000
0.4405,-0.1625,0.8978,-13.1021,-92.6906,0.7927,0.012000
0.4528,-0.1708,0.9166,-12.3018,-95.7622,0.7851,0.012000
0.4542,-0.1975,0.9034,-8.9024,-94.0091,1.7912,0.012000
0.4570,-0.2033,0.8939,-7.5686,-89.3674,4.7409,0.012000
0.4756,-0.1755,0.8641,-7.3323,-84.2835,8.6128,0.012000
0.5084,-0.1788,0.8440,-7.7896,-80.8689,11.1433,0.012000
0.5471,-0.1887,0.8304,-9.0625,-80.5183,12.2256,0.012000
0.6069,-0.2112,0.8163,-12.6829,-86.0290,10.4421,0.012000
0.5714,-0.2086,0.7990,-15.0915,-90.1601,9.1616,0.012000
0.5413,-0.2040,0.7904,-17.7973,-92.8277,9.8933,0.012000
0.5414,-0.2005,0.7870,-19.7027,-92.7668,12.3552,0.012000
0.6107,-0.2205,0.8334,-18.3841,-91.1281,14.4970,0.012000
0.6321,-0.2183,0.8537,-10.2058,-81.4634,15.0457,0.012000
0.6614,-0.2130,0.8278,-6.1585,-74.0854,13.5976,0.012000
0.6907,-0.2300,0.7922,-2.8582,-70.4878,11.5930,0.012000
0.7012,-0.2559,0.7515,-1.7759,-70.1372,10.2287,0.012000
0.6951,-0.2560,0.6663,-4.2835,-72.8277,11.3948,0.012000
0.6980,-0.2532,0.6769,-7.1341,-78.9863,13.6966,0.012000
0.7020,-0.2431,0.7355,-9.1159,-82.9268,15.4802,0.012000
0.7365,-0.2278,0.7598,-10.0229,-80.0305,14.9848,0.012000
0.7612,-0.2222,0.7642,-9.7409,-74.0777,12.5000,0.012000
0.7231,-0.2450,0.7457,-7.0046,-61.3186,7.0808,0.012000
0.7089,-0.2355,0.7243,-2.8049,-51.9970,5.3811,0.012000
0.7235,-0.2448,0.6769,1.1966,-43.9482,4.5503,0.012000
0.7564,-0.2751,0.5964,2.3704,-40.6707,5.2058,0.012000
0.7554,-0.3068,0.4814,-2.0884,-48.0869,6.5625,0.012000
0.7177,-0.2672,0.5826,-17.7058,-86.8064,16.0899,0.012000
0.6917,-0.2358,0.6644,-22.9345,-97.7515,21.6616,0.012000
0.6806,-0.2059,0.7304,-23.0564,-96.5625,26.0671,0.012000
0.7007,-0.2187,0.7650,-18.8643,-83.8796,28.4070,0.012000
0.7443,-0.2341,0.7051,-10.4649,-64.0244,26.9970,0.012000
0.8286,-0.2924,0.5748,8.8796,-41.4558,15.9756,0.012000
0.8234,-0.2901,0.6092,10.0991,-37.9192,11.7683,0.012000
0.8054,-0.2803,0.5660,6.5015,-33.2698,9.4665,0.012000
0.8085,-0.2941,0.5098,3.1707,-34.7637,9.0473,0.012000
0.8108,-0.3051,0.4916,-0.2820,-43.7424,10.2820,0.012000
0.7757,-0.2856,0.5974,-7.4466,-60.0229,14.7637,0.012000
0.7755,-0.2668,0.6299,-7.8049,-55.5564,17.0351,0.012000
0.8095,-0.2604,0.6127,-5.7165,-44.9390,16.3338,0.012000
0.8496,-0.2756,0.6034,-2.3857,-33.4375,12.7668,0.012000
0.8741,-0.3051,0.4939,1.9207,-13.8948,1.4101,0.012000
0.8685,-0.3386,0.4204,0.3963,-17.0960,-0.9375,0.012000
0.8411,-0.3391,0.4393,-3.9939,-29.2378,1.0976,0.012000
0.8083,-0.3029,0.4940,-9.7485,-39.6037,5.8841,0.012000
0.8168,-0.2797,0.5239,-12.2637,-43.3613,9.6189,0.012000
0.8635,-0.2837,0.5245,-6.4482,-33.4756,7.6448,0.012000
0.8654,-0.2885,0.4955,-2.6448,-25.4878,3.7576,0.012000
0.8624,-0.2923,0.4886,-0.5259,-17.1723,-0.1220,0.012000
0.8579,-0.3051,0.4554,-0.2210,-8.9558,-3.3460,0.012000
0.8259,-0.3381,0.3922,-1.9741,-7.3933,-4.0777,0.012000
0.8080,-0.3000,0.4567,-7.5000,-19.0625,4.7637,0.012000
0.8303,-0.2968,0.4755,-9.9085,-19.6113,8.1860,0.012000
0.8497,-0.2888,0.4968,-9.8247,-15.4116,8.3155,0.012000
0.8477,-0.2822,0.5104,-7.7591,-6.4405,5.5259,0.012000
0.8458,-0.2932,0.4852,-5.0305,2.9954,1.8598,0.012000
0.8474,-0.3245,0.4421,-1.7454,8.4680,-0.9985,0.012000
0.8404,-0.3235,0.4576,-3.2851,8.1707,-0.5259,0.012000
0.8408,-0.3190,0.4712,-4.9466,8.8796,0.6555,0.012000
0.8506,-0.3163,0.4879,-5.4954,10.5412,1.0899,0.012000
0.8817,-0.3166,0.4897,-4.4893,11.0518,0.0229,0.012000
0.8660,-0.3228,0.5220,1.5473,11.3034,-4.2302,0.012000
0.8422,-0.3123,0.5333,4.5808,16.9665,-6.4863,0.012000
0.8441,-0.3126,0.5190,7.5381,24.7332,-8.1555,0.012000
0.8608,-0.3169,0.5060,10.2591,31.9665,-9.9543,0.012000
0.8741,-0.3205,0.4846,13.7119,43.4146,-16.2652,0.012000
0.8643,-0.3235,0.4551,13.0793,44.3140,-18.7576,0.012000
0.8495,-0.3271,0.4467,11.2119,39.7256,-18.9939,0.012000
0.8225,-0.3249,0.4581,8.6509,33.0869,-17.4314,0.012000
0.7954,-0.3094,0.4743,5.7546,27.8277,-14.7332,0.012000
0.7566,-0.2964,0.5024,2.2256,25.8460,-9.4665,0.012000
0.7561,-0.2747,0.5308,1.2195,30.9223,-7.3247,0.012000
0.7673,-0.2681,0.5336,0.8079,37.7820,-6.3796,0.012000
0.7906,-0.2836,0.5279,1.4253,42.2866,-6.1585,0.012000
0.8149,-0.2908,0.4959,2.4162,42.7134,-6.6387,0.012000
0.7679,-0.3149,0.4841,1.8598,26.8750,-4.0168,0.012000
0.7548,-0.2769,0.5160,3.6890,15.8232,0.6021,0.012000
0.7567,-0.2731,0.5680,-0.3125,12.0655,2.9802,0.012000
0.7850,-0.2720,0.5698,-3.3232,12.1494,4.0854,0.012000
0.8083,-0.2776,0.5665,-3.1631,10.1753,4.1845,0.012000
0.7938,-0.2795,0.5981,0.1143,11.0213,0.9451,0.012000
0.7843,-0.2682,0.6213,1.6159,15.9223,-1.0595,0.012000
0.7837,-0.2595,0.6463,4.8933,23.8262,-3.5899,0.012000
0.7944,-0.2658,0.6307,9.4741,33.7576,-7.2790,0.012000
0.8042,-0.2741,0.6141,13.3994,41.0823,-10.1905,0.012000
0.8033,-0.2790,0.6031,15.9832,48.8872,-14.2759,0.012000
0.7877,-0.2828,0.5886,15.8308,50.1982,-15.3201,0.012000
0.7700,-0.2881,0.5867,16.4329,50.3659,-15.9985,0.012000
0.7561,-0.2734,0.6094,16.9893,52.1341,-15.8689,0.012000
0.7546,-0.2548,0.6683,16.7683,56.2652,-15.5107,0.012000
0.7516,-0.2438,0.6727,18.7348,67.2027,-15.9223,0.012000
0.7511,-0.2434,0.6698,21.1128,73.2622,-16.7302,0.012000
0.7509,-0.2500,0.6624,24.0473,79.5351,-18.1174,0.012000
0.7548,-0.2544,0.6389,25.6479,84.0091,-20.2210,0.012000
0.7231,-0.2539,0.6394,23.3613,76.2424,-21.4177,0.012000
0.6903,-0.2499,0.6459,20.6936,68.2774,-20.6860,0.012000
